strain,normal_stress_GPa,,,,Lx_angstrom,Ly_angstrom,Lz_angstrom,,,
0.57075,0.613343161,0.021581301,0.022129153,0.836490527,127.9701272,75.84551303,57.69295784,-78411.18772,3078.356822,759.4376343
0.571,0.626013065,-0.019321887,0.029140903,0.880376181,127.9904948,75.78996044,57.69037294,-78445.32748,3108.783524,766.943971
0.57125,0.576957133,0.014402421,0.002282499,0.804279574,128.0108625,75.77829247,57.70534873,-78413.49131,3073.04157,758.1263496
0.5715,0.572170034,-0.006138055,0.019711177,0.800199487,128.0312302,75.75298098,57.71245721,-78414.13852,3069.887956,757.3483458
0.57175,0.570608512,-0.013816778,-0.026098597,0.835322175,128.0515979,75.69960604,57.71483962,-78433.44097,3085.105045,761.1024362
0.572,0.579468134,-0.022138472,0.023914281,0.820177693,128.0719656,75.66891563,57.7408207,-78438.51448,3085.955185,761.3121677
0.57225,0.585280518,0.029796458,0.043252663,0.776233087,128.0923332,75.65300178,57.74947658,-78447.48553,3091.164647,762.5973537
0.5725,0.559009914,0.003293308,-0.052472786,0.828155719,128.1127009,75.60007136,57.7419059,-78433.41406,3073.39908,758.2145479
0.57275,0.519959199,-0.032464741,0.002147916,0.757956971,128.1330686,75.54685189,57.77523684,-78436.03868,3071.995509,757.8682838
0.573,0.538057263,0.0007653,0.05319848,0.725616932,128.1534363,75.54032279,57.79973711,-78441.37568,3073.749036,758.300883
0.57325,0.571488933,-0.017846292,-0.022467178,0.836732467,128.173804,75.52972083,57.76500997,-78450.94571,3079.600768,759.7445186
0.5735,0.524944138,0.015923931,-0.034157941,0.75776309,128.1941716,75.55448596,57.72932704,-78450.90231,3075.956406,758.8454461
0.57375,0.495321871,0.064486257,-0.021578994,0.678390048,128.2145393,75.55027469,57.72054417,-78463.01168,3084.293442,760.902212
0.574,0.468370245,0.02229296,0.005429497,0.643104546,128.234907,75.49060581,57.74677755,-78459.62425,3077.452474,759.2145295
0.57425,0.483467193,0.026471165,-0.008898075,0.672696002,128.2552747,75.4501964,57.768753,-78462.98521,3077.12836,759.1345698
0.5745,0.522618463,0.035168406,-0.026601969,0.736930269,128.2756423,75.40951139,57.78147146,-78475.30549,3085.707829,761.2511444
0.57475,0.499443167,-0.019606489,-0.013051283,0.729456015,128.29601,75.34635425,57.81338669,-78471.44314,3078.38587,759.4448005
0.575,0.489545437,-0.021049031,0.033165457,0.686970602,128.3163777,75.30002055,57.84516245,-78469.83556,3073.076453,758.1349552
0.57525,0.491214781,-0.019040707,0.028971213,0.690170214,128.3367454,75.3069593,57.82463557,-78472.60452,3072.312716,757.9465395
0.5755,0.468830153,0.046380746,0.010627618,0.624252633,128.3571131,75.34040579,57.77840594,-78487.76504,3083.855492,760.7941686
0.57575,0.442463702,-0.012089157,-0.012406938,0.643059641,128.3774807,75.34360826,57.73623824,-78489.38813,3082.052582,760.3493865
0.576,0.462835179,0.069909011,-0.001512479,0.612462856,128.3978484,75.3728795,57.73809041,-78486.13643,3075.143888,758.6449961
0.57625,0.51355241,0.036620366,0.042167132,0.67059602,128.4182161,75.31266898,57.75921615,-78515.90229,3100.847654,764.9861737
0.5765,0.413476732,-0.037606165,-0.024671854,0.628981128,128.4385838,75.21557868,57.7637547,-78503.43265,3084.8764,761.046029
0.57675,0.502539298,0.030718649,0.046081578,0.656661552,128.4589515,75.18298552,57.81688592,-78518.46251,3095.725385,763.7224983
0.577,0.468930125,0.025689125,0.011351579,0.637217603,128.4793191,75.13227642,57.84578849,-78513.92154,3087.01296,761.5731232
0.57725,0.444498115,-0.04509958,-0.025677936,0.679079246,128.4996868,75.07018215,57.85129184,-78503.50969,3073.224022,758.1713607
0.5775,0.458089534,0.023927075,-0.019450909,0.646856681,128.5200545,75.07659959,57.86194562,-78509.24488,3074.767337,758.5521002
0.57775,0.488957294,0.036400104,0.022400419,0.650137923,128.5404222,75.09307711,57.85635432,-78519.28042,3080.88396,760.061085
0.578,0.500743429,0.013701042,-0.011028091,0.706917185,128.5607899,75.07806942,57.81976595,-78531.57994,3089.730609,762.2435734
0.57825,0.48647274,-0.016154981,-0.059421199,0.743308001,128.5811575,75.0696265,57.80660286,-78517.41315,3071.551865,757.7588358
0.5785,0.524587792,0.014552998,0.079167182,0.680227905,128.6015252,75.06699904,57.84381809,-78536.94851,3086.910473,761.5478395
0.57875,0.518409303,-0.018207822,-0.001238209,0.747180998,128.6218929,75.03483221,57.82220663,-78541.76419,3087.736047,761.7515103
0.579,0.468797488,-0.02583432,-0.017944469,0.694003319,128.6422606,75.03536948,57.79580406,-78532.9645,3075.064268,758.6253537
0.57925,0.494393609,-0.002027795,-0.024371265,0.718366505,128.6626282,75.05311498,57.78440424,-78533.23536,3071.43712,757.7305281
0.5795,0.498784993,0.028246726,0.04841124,0.651651276,128.6829959,75.04365125,57.78313186,-78554.59426,3089.209664,762.1150551
0.57975,0.435195032,-0.007113693,-0.047000668,0.655546087,128.7033636,75.02554847,57.75178844,-78545.34574,3075.765426,758.798331
0.58,0.471558682,0.015056334,0.026798476,0.637451106,128.7237313,75.03470531,57.76283567,-78554.62337,3081.412061,760.1913686
0.58025,0.480897713,0.024190568,-0.021680523,0.680639741,128.744099,75.01604505,57.76527142,-78544.33076,3067.329511,756.7171714
0.5805,0.495486895,-0.031159897,0.004647801,0.720806527,128.7644666,74.97062211,57.7743482,-78567.93601,3087.106954,761.5963117
0.58075,0.526081358,-0.020751074,0.036619873,0.736131564,128.7848343,74.9819649,57.78714105,-78539.35651,3055.306887,753.7511627
0.581,0.525676878,-0.007971609,-0.019957511,0.76330941,128.805202,74.9891096,57.75615354,-78544.46647,3057.006789,754.1705325
0.58125,0.491737857,-0.008149455,-0.028772976,0.721972425,128.8255697,74.97586852,57.73500723,-78561.17943,3069.997731,757.3754275
0.5815,0.535442007,0.028557446,-0.009254546,0.745020831,128.8459374,74.96242347,57.76128584,-78569.95814,3075.230356,758.6663279
0.58175,0.540584084,-0.013626489,0.034741779,0.751907764,128.866305,74.91917328,57.79216259,-78554.81387,3056.868779,754.136485
0.582,0.550587959,-0.025865729,0.027303309,0.780354167,128.8866727,74.89788933,57.78682561,-78565.44389,3064.301961,755.9702681
0.58225,0.539546439,-0.010303577,0.000580713,0.770024392,128.9070404,74.909909,57.76294644,-78565.64561,3061.364296,755.2455394
0.5825,0.5406322,0.006702226,-0.015260961,0.77109066,128.9274081,74.90310164,57.75174717,-78568.56646,3061.20923,755.2072844
0.58275,0.534986213,0.001246557,-0.016243432,0.767488138,128.9477758,74.87116715,57.76861502,-78566.22231,3055.684228,753.8442538
0.583,0.546476536,-0.004399825,0.039630004,0.74986452,128.9681434,74.83722142,57.79125163,-78566.94084,3053.436999,753.2898571
0.58325,0.520468799,-0.070473183,0.00648513,0.786965196,128.9885111,74.79672266,57.77470746,-78567.03261,3050.659564,752.6046578
0.5835,0.544340267,-0.000809546,-0.03119969,0.793320945,129.0088788,74.82253117,57.75034808,-78596.46052,3076.373506,758.9483456
0.58375,0.580849536,0.064891803,0.003448821,0.776774876,129.0292465,74.84684176,57.76039499,-78581.50251,3058.786764,754.6096564
0.584,0.517853047,-0.035836958,0.001492739,0.758019852,129.0496141,74.76574714,57.76745687,-78595.21581,3069.0621,757.1446052
0.58425,0.552942142,-0.064699084,0.007291294,0.827283595,129.0699818,74.74156232,57.77290872,-78586.86057,3057.880653,754.3861168
0.5845,0.560044495,0.063971117,0.010312613,0.74241038,129.0903495,74.8016201,57.75369061,-78597.09521,3064.601933,756.0442718
0.58475,0.566073741,-0.013153572,-0.001667212,0.811151038,129.1107172,74.78842604,57.73872684,-78597.32677,3061.791397,755.3509061
0.585,0.585303372,-0.001144113,0.037006967,0.803744427,129.1310849,74.76471644,57.75659059,-78601.27043,3062.748605,755.5870517
0.58525,0.588272506,0.009009403,0.000338321,0.82540144,129.1514525,74.70710584,57.77364642,-78611.04393,3069.649777,757.2895865
0.5855,0.553253946,-0.040542522,-0.047341142,0.844603413,129.1718202,74.64822243,57.79977971,-78588.09552,3044.09773,750.9858382
0.58575,0.611442569,0.010856655,0.080086948,0.804882022,129.1921879,74.66670014,57.83154466,-78603.83183,3056.967699,754.1608889
0.586,0.551906378,0.012487181,0.004553983,0.768524984,129.2125556,74.69398414,57.75857071,-78606.00952,3056.425444,754.0271133
0.58625,0.528953444,-0.039337861,-0.058452778,0.817536823,129.2329233,74.70594939,57.69000435,-78617.9512,3065.643472,756.3012218
0.5865,0.590777778,0.025947084,-0.000338415,0.81801161,129.2532909,74.76469003,57.70255692,-78607.71467,3052.605872,753.0848163
0.58675,0.63402687,0.033154827,0.033971019,0.849184845,129.2736586,74.7808293,57.70441951,-78593.67754,3036.215967,749.0413893
0.587,0.611319557,0.007087999,-0.048934465,0.896755075,129.2940263,74.74234282,57.66769685,-78621.28423,3061.211678,755.2078883
0.58725,0.623995351,-0.025274973,-0.014662005,0.910795151,129.314394,74.73061036,57.68160892,-78613.58118,3051.073038,752.7066627
0.5875,0.689640168,0.035013912,0.044427172,0.919197451,129.3347617,74.74411202,57.7119907,-78606.13512,3041.699955,750.3943016
0.58775,0.680260714,-0.038089628,-0.007269044,0.994823748,129.3551293,74.71373083,57.67950595,-78616.39281,3049.53747,752.3278345
0.588,0.611089311,-0.046943733,-0.028845857,0.918069736,129.375497,74.6994729,57.65413129,-78611.17345,3042.061359,750.4834609
0.58825,0.714492738,0.021066269,1.10E-05,0.995875381,129.3958647,74.72091511,57.67672925,-78630.35625,3058.501653,754.5393188
0.5885,0.712321413,0.012301091,0.023913518,0.981870017,129.4162324,74.70935708,57.69899355,-78609.49973,3035.757146,748.9281973
0.58875,0.684521096,-0.018777165,0.019151985,0.968908209,129.4366,74.67561626,57.68121652,-78627.38883,3051.718366,752.8658664
0.589,0.675822174,0.004561582,-0.005133,0.956234656,129.4569677,74.6936477,57.65538005,-78623.68062,3046.114785,751.4834502
0.58925,0.688963318,0.0392662,-0.001668929,0.949081097,129.4773354,74.70673764,57.66458712,-78607.09439,3028.233457,747.0720859
0.5895,0.699346213,0.002627118,0.023390721,0.970960581,129.4977031,74.63217232,57.68901184,-78647.86822,3067.010352,756.6384342
0.58975,0.659596999,-0.010257148,-0.016242924,0.951577642,129.5180708,74.56328416,57.72068651,-78630.65973,3048.032008,751.9564335
0.59,0.668637943,-0.007964962,0.021610689,0.936648534,129.5384384,74.56014348,57.74999691,-78612.39508,3028.605854,747.1639572
0.59025,0.689513575,0.06876519,0.062956771,0.882006645,129.5588061,74.56554212,57.73619018,-78638.44189,3053.257868,753.2456652
0.5905,0.632923723,-0.081492207,-0.036518793,0.980084696,129.5791738,74.51087524,57.66739582,-78656.22183,3069.107851,757.155892
0.59075,0.657704537,-0.009014822,-0.017354263,0.948835409,129.5995415,74.56596417,57.66759519,-78636.79328,3047.907407,751.9256942
0.591,0.699644383,0.046219433,0.061378333,0.913552138,129.6199092,74.5992156,57.69943778,-78623.22467,3032.45305,748.1130691
0.59125,0.647359383,-0.037358624,2.57E-05,0.943014985,129.6402768,74.54431406,57.6662381,-78626.38666,3034.213245,748.5473134
0.5915,0.663758386,-0.012906094,-0.042720264,0.978711288,129.6606445,74.53064937,57.65015633,-78648.30767,3054.266925,753.4946018
0.59175,0.720066616,0.023367886,0.045186603,0.970220701,129.6810122,74.54714238,57.67356653,-78648.74167,3053.090732,753.2044322
0.592,0.693633389,-0.015951459,0.01185078,0.98443443,129.7013799,74.53954243,57.64900742,-78637.01396,3039.725329,749.9071571
0.59225,0.715680215,0.008010676,-0.06770192,1.058402638,129.7217476,74.55300898,57.61204774,-78647.89872,3048.818788,752.1505339
0.5925,0.758216062,0.017607999,0.02480078,1.04232913,129.7421152,74.57779464,57.64061775,-78638.63689,3038.009935,749.4839653
0.59275,0.759449647,0.026037435,-0.011062379,1.064405304,129.7624829,74.53565064,57.65783793,-78641.49344,3039.197898,749.7770385
0.593,0.738538473,-0.025854146,0.018605537,1.050988189,129.7828506,74.47298242,57.67469449,-78643.13266,3039.488998,749.8488537
0.59325,0.739019121,-0.00330946,0.0019268,1.046128209,129.8032183,74.45496014,57.68458762,-78635.30212,3030.475164,747.6251203
0.5935,0.73970879,-0.020240341,-0.017746053,1.072970989,129.8235859,74.45033582,57.67376092,-78645.16646,3038.813659,749.682246
0.59375,0.737018227,-0.010718776,0.008637713,1.044041892,129.8439536,74.44859343,57.67379628,-78643.9072,3036.424926,749.09294
0.594,0.800338204,-0.028135464,0.030540485,1.13243102,129.8643213,74.47463073,57.65320387,-78653.26185,3044.809264,751.1613754
0.59425,0.696779078,0.02845844,-0.022549547,0.983202909,129.884689,74.50316819,57.60469626,-78641.99211,3032.748973,748.1860741
0.5945,0.7536646,-0.043547837,-0.042107704,1.126411694,129.9050567,74.48923584,57.59081846,-78643.78393,3033.498436,748.3709684
0.59475,0.791568609,0.014637418,0.027041401,1.09008155,129.9254243,74.49827178,57.61672961,-78654.5026,3042.978437,750.7097061
0.595,0.778718986,0.021031359,0.001567358,1.085557019,129.945792,74.4828677,57.61650422,-78644.73945,3032.624535,748.1553748
0.59525,0.776358593,-0.041007503,-0.012447451,1.136273728,129.9661597,74.43632536,57.59890715,-78659.73731,3046.534625,751.5870259
0.5955,0.799113687,0.020560539,0.00409788,1.112863943,129.9865274,74.44257816,57.61179398,-78660.62477,3046.517264,751.5827428
0.59575,0.821360073,0.032756834,0.03333273,1.114846399,130.0068951,74.45352426,57.61433786,-78660.35,3045.384913,751.3033891
0.596,0.798783452,-0.028386038,-0.022859926,1.165906404,130.0272627,74.43302914,57.58812837,-78661.13114,3044.814748,751.1627283
0.59625,0.768770582,-0.007234106,-0.009092745,1.098752968,130.0476304,74.424571,57.58077009,-78659.57175,3042.081489,750.4884271
0.5965,0.789817066,0.003106711,-0.004474166,1.117975498,130.0679981,74.43914557,57.57931954,-78650.98895,3032.218222,748.0551366
0.59675,0.771937067,-0.018043577,-0.024040273,1.121465694,130.0883658,74.44264466,57.57317181,-78645.70959,3025.457479,746.3872459
0.597,0.832372251,0.029082871,-0.016483797,1.169575453,130.1087335,74.43657417,57.5802495,-78654.71398,3033.44708,748.3582987
0.59725,0.816698092,-0.008255463,-0.003556686,1.163352202,130.1291011,74.37550565,57.5961102,-78663.36473,3040.698633,750.1472733
0.5975,0.792252513,-0.033558177,0.020831447,1.131376148,130.1494688,74.32536692,57.61374514,-78674.72977,3050.77496,752.633126
0.59775,0.841018537,0.015386165,0.028505164,1.158455395,130.1698365,74.33940105,57.62881151,-78664.60129,3039.601366,749.876575
0.598,0.84237276,0.014737067,-0.003350626,1.183450907,130.1902042,74.33304145,57.59981278,-78672.66128,3046.42948,751.5610864
0.59825,0.815090772,-0.020818283,-0.032234392,1.190308452,130.2105719,74.30043344,57.60030152,-78672.62305,3044.987464,751.2053377
0.5985,0.851481428,0.031631784,0.061970531,1.138596212,130.2309395,74.30047941,57.63159657,-78684.60311,3055.665395,753.8396075
0.59875,0.791647299,-0.050665667,0.017063249,1.146324032,130.2513072,74.28017909,57.60082271,-78681.86325,3051.319504,752.7674664
0.599,0.813996986,-0.050859014,-0.046972553,1.220352224,130.2716749,74.31662805,57.56827867,-78646.97117,3015.401242,743.9063493
0.59925,0.836110595,0.089158625,0.005547335,1.120162231,130.2920426,74.34322793,57.56660114,-78674.41322,3041.528453,750.3519918
0.5995,0.809800356,-0.070004362,-0.060877004,1.237828226,130.3124102,74.27884546,57.55616569,-78658.10316,3023.934384,746.0114949
0.59975,0.878490586,0.033151696,0.02591226,1.200641516,130.3327779,74.29245645,57.59481174,-78665.32428,3029.972541,747.501122
0.6,0.830008766,0.051337472,0.027500929,1.118443557,130.3531456,74.27448062,57.58827865,-78675.52394,3038.749859,749.6665063
0.60025,0.833945705,-0.025372223,-0.009923382,1.204483709,130.3735133,74.23379924,57.57013991,-78691.40172,3053.490304,753.3030075
0.6005,0.880815904,0.032424962,0.047969956,1.188966447,130.393881,74.25889379,57.58349413,-78695.29205,3056.782629,754.1152316
0.60075,0.896268271,0.061694448,0.024611882,1.207341477,130.4142486,74.25778107,57.5739725,-78691.88458,3052.381057,753.0293538
0.601,0.780772813,-0.048084099,-0.022275227,1.154363908,130.4346163,74.20053844,57.55211664,-78680.98331,3040.461007,750.0886505
0.60125,0.829793816,-0.052182115,0.002873153,1.21025221,130.454984,74.21771229,57.56175219,-78660.87736,3019.341449,744.8784073
0.6015,0.880682956,0.085690674,0.023724427,1.170568436,130.4753517,74.28300245,57.55134784,-78677.18609,3034.700626,748.6675514
0.60175,0.840047026,0.036437528,-0.03934377,1.193674663,130.4957194,74.24015608,57.5227878,-78685.13832,3041.877464,750.4380937
0.602,0.86811645,-0.04335834,-0.025475864,1.276563081,130.516087,74.17182635,57.55182306,-78692.80054,3048.906871,752.1722642
0.60225,0.852079483,0.035259372,0.079552071,1.125146897,130.5364547,74.18027509,57.60266155,-78677.2094,3032.840639,748.2086884
0.6025,0.877144957,0.052003836,0.010790539,1.197132567,130.5568224,74.17084969,57.57145849,-78688.07486,3043.214306,750.7678955
0.60275,0.811786283,-0.028893123,-0.07411865,1.222135329,130.5771901,74.12109343,57.54020336,-78688.78047,3043.303497,750.7898991
0.603,0.898259834,0.027398735,0.014088153,1.241102649,130.5975578,74.13779515,57.59520317,-78668.47152,3022.181873,745.5791464
0.60325,0.89468566,0.008493285,0.043098781,1.2295262,130.6179254,74.11873186,57.59655736,-78678.42536,3031.421001,747.8584604
0.6035,0.874310127,-0.059799514,-0.072850763,1.330355181,130.6382931,74.07558183,57.55796322,-78682.79603,3035.45755,748.8542862
0.60375,0.919960364,0.035115469,-0.000374287,1.277194535,130.6586608,74.10728433,57.57729937,-78692.39774,3044.192454,751.0092069
0.604,0.905099743,0.054010113,0.011910891,1.2344684,130.6790285,74.09886768,57.57878315,-78687.16811,3038.067656,749.4982052
0.60425,0.872085449,-0.022782055,-0.064075892,1.295720297,130.6993961,74.04014675,57.56772161,-78683.82635,3033.850018,748.4577045
0.6045,0.896290086,-0.023309581,0.041584764,1.257138023,130.7197638,74.01145036,57.60530441,-78697.24301,3046.284948,751.5254298
0.60475,0.86935448,-0.003108247,0.008675549,1.225601195,130.7401315,73.98947358,57.60694269,-78699.17194,3046.737885,751.6371704
0.605,0.929633249,0.003633762,0.020330929,1.297915465,130.7604992,73.9982895,57.59014821,-78718.35567,3064.656062,756.0576256
0.60525,0.897990869,0.007397958,-0.021028234,1.280062457,130.7808669,74.01669063,57.56027243,-78695.75567,3040.839923,750.1821298
0.6055,0.911195521,0.013989734,0.017186284,1.266586341,130.8012345,74.00370615,57.55982928,-78704.16867,3047.66855,751.8667676
0.60575,0.854515864,-0.003728474,-0.039905159,1.240113327,130.8216022,73.95663309,57.55771811,-78704.33128,3045.809561,751.4081508
0.606,0.902819419,-0.014691681,0.00627747,1.282986278,130.8419699,73.91914811,57.59758715,-78708.11168,3047.844398,751.9101498
0.60625,0.888589713,0.01818034,0.031025382,1.221963196,130.8623376,73.88450351,57.62125678,-78721.9216,3059.513846,754.7890292
0.6065,0.90396361,-0.011736137,0.007065029,1.281907397,130.8827053,73.87259539,57.59402979,-78733.91683,3069.567988,757.2694088
0.60675,0.869332015,0.025095603,0.038136815,1.184816717,130.9030729,73.90567255,57.57268788,-78727.28233,3061.031873,755.1635299
0.607,0.872489131,-0.009570987,-0.064506598,1.288025221,130.9234406,73.90267961,57.54577907,-78710.28454,3042.186269,750.5142764
0.60725,0.879309074,0.018167102,0.020479689,1.216206708,130.9438083,73.87407086,57.5736203,-78723.40744,3053.188177,753.2284722
0.6075,0.865353927,-0.005727569,-0.009499624,1.234571155,130.964176,73.81016624,57.61234789,-78713.71658,3041.392419,750.3184319
0.60775,0.822539419,-0.033674064,-0.045337915,1.219200001,130.9845437,73.74075196,57.63705698,-78701.80221,3027.904265,746.9908736
0.608,0.833156459,-0.034258091,0.010912237,1.196049296,131.0049113,73.72300201,57.65046465,-78706.33954,3030.424164,747.6125384
0.60825,0.87817068,0.00634877,0.031193956,1.215755031,131.025279,73.74775018,57.6343007,-78722.47857,3044.561008,751.1001299
0.6085,0.879826749,0.026321195,-0.009720054,1.233314323,131.0456467,73.76664891,57.58869478,-78736.15697,3056.566205,754.0618395
0.60875,0.819336447,-0.014409348,-0.015745165,1.18004031,131.0660144,73.75142817,57.57046135,-78728.69702,3047.391787,751.7984895
0.609,0.818588588,0.021958786,-0.034908771,1.168892939,131.086382,73.72871946,57.57677372,-78740.36099,3057.073733,754.1870477
0.60925,0.855335716,-0.021126239,-0.00050832,1.225185566,131.1067497,73.68606346,57.6161722,-78718.66501,3033.568595,748.3882767
0.6095,0.859657365,0.022517535,0.031626263,1.177506505,131.1271174,73.65586129,57.63360613,-78740.71018,3053.480463,753.3005799
0.60975,0.79331505,-0.031935598,-0.033935184,1.168497146,131.1474851,73.60973432,57.62609976,-78732.61202,3043.297344,750.7883812
0.61,0.839500435,-0.031173422,-0.005717982,1.213719538,131.1678528,73.61549683,57.63342465,-78730.31516,3038.878118,749.698148
0.61025,0.887121467,0.026337783,0.027845747,1.21626707,131.1882204,73.6486339,57.63009279,-78742.10172,3049.007289,752.1970377
0.6105,0.843239618,0.054205,-0.004925867,1.159938265,131.2085881,73.62305813,57.62362,-78734.84658,3040.164013,750.0153812
0.61075,0.837493963,-0.033705461,-0.012422105,1.21729156,131.2289558,73.56696126,57.63359684,-78728.77293,3032.44705,748.1115889
0.611,0.863324129,-0.012077931,0.016868554,1.218053244,131.2493235,73.54793733,57.64609908,-78749.64029,3051.587191,752.8335054
0.61125,0.854716863,-0.025146404,-0.035686654,1.251834209,131.2696912,73.559501,57.63032088,-78734.44381,3034.572888,748.6360381
0.6115,0.910805028,0.015134011,0.028955491,1.257010823,131.2900588,73.60242092,57.61832144,-78740.57408,3038.805254,749.6801725
0.61175,0.866165527,-0.000366208,-0.057288255,1.267629384,131.3104265,73.58642343,57.5870599,-78739.54903,3035.984784,748.9843561
0.612,0.875703635,-0.049991328,0.009857835,1.268929484,131.3307942,73.54902475,57.60890321,-78738.08659,3033.259535,748.312031
0.61225,0.926624918,0.025509542,-0.008610502,1.299168345,131.3511619,73.53873979,57.61485628,-78755.32965,3048.826611,752.152464
0.6125,0.852521636,-0.019367107,-0.034213323,1.243667672,131.3715296,73.50349438,57.6103633,-78753.94183,3045.536756,751.3408491
0.61275,0.915011419,-0.016109216,0.039356012,1.2793883,131.3918972,73.49490907,57.62615992,-78766.90848,3057.084162,754.1896205
0.613,0.921698146,0.048073416,0.01015546,1.263157951,131.4122649,73.51091996,57.60934628,-78767.58366,3056.06091,753.9371821
0.61325,0.904631403,-0.027057543,-0.038142281,1.325514761,131.4326326,73.50034325,57.59145383,-78758.10641,3045.005879,751.2098807
0.6135,0.879593168,0.027600455,0.006300029,1.220240221,131.4530003,73.52088938,57.58892174,-78764.43413,3049.84462,752.403609
0.61375,0.899386805,0.022667042,0.033133755,1.23253456,131.4733679,73.5037576,57.59661744,-78766.67793,3050.540426,752.5752659
0.614,0.906806884,-0.043929178,-0.006057912,1.31858084,131.4937356,73.45534302,57.59773553,-78759.23202,3041.748037,750.4061636
0.61425,0.914811715,-0.019951454,0.008592381,1.302240536,131.5141033,73.4558744,57.59506401,-78766.30936,3047.367694,751.7925459
0.6145,0.922712318,0.030651388,0.011049518,1.275651206,131.534471,73.47385701,57.58444437,-78762.62317,3042.567081,750.6082237
0.61475,0.898773533,-0.012137887,-0.050285629,1.316027415,131.5548387,73.46826436,57.5562405,-78747.71941,3026.144974,746.5568525
0.615,0.924830534,0.010364154,0.010151313,1.293401284,131.5752063,73.45821502,57.55640598,-78781.70958,3058.254997,754.4784684
0.61525,0.930443292,0.003397879,0.005798036,1.309346328,131.595574,73.44902205,57.56287846,-78780.79653,3055.885782,753.8939775
0.6155,0.892141115,0.001277285,0.024266789,1.243934373,131.6159417,73.45633246,57.55685622,-78761.9118,3035.654343,748.9028356
0.61575,0.900618632,0.017978773,-0.055848584,1.303584724,131.6363094,73.45731256,57.52984423,-78761.87954,3034.527689,748.6248874
0.616,0.911165005,0.031918382,-0.001567061,1.267783785,131.6566771,73.43536513,57.55880922,-78759.95227,3031.338932,747.8382137
0.61625,0.902523613,-0.027445259,0.002978885,1.294197995,131.6770447,73.35815431,57.60200135,-78754.34949,3024.329273,746.1089148
0.6165,0.89541278,-0.024570238,0.019789377,1.270847305,131.6974124,73.29518675,57.62370465,-78786.46888,3055.197344,753.7241384
0.61675,0.894601568,-0.037526475,0.002296483,1.290990674,131.7177801,73.29559997,57.61778079,-78769.83396,3037.416795,749.3376364
0.617,0.958353337,0.060198501,0.006032356,1.310164619,131.7381478,73.34191995,57.589556,-78786.07852,3052.523815,753.0645725
0.61725,0.916572158,-0.016017379,-0.049504391,1.343185959,131.7585155,73.3065127,57.56775726,-78783.42071,3048.712504,752.1243134
0.6175,0.940269385,-0.017249737,-0.007168933,1.347064905,131.7788831,73.26119059,57.61935485,-78775.5602,3039.06855,749.7451281
0.61775,0.943886915,0.006325114,0.031896146,1.308206088,131.7992508,73.24371553,57.65525352,-78771.37085,3033.728817,748.4278038
0.618,0.91155691,0.008074171,0.011989737,1.274957839,131.8196185,73.25505844,57.61978446,-78772.75482,3033.557512,748.3855425
0.61825,0.902319131,0.003089158,-0.032277273,1.297434301,131.8399862,73.26198206,57.57893157,-78785.67739,3045.200281,751.25784
0.6185,0.920831355,0.006364708,-0.011018884,1.30571678,131.8603538,73.26667415,57.58225473,-78771.74021,3030.321252,747.5871498
0.61875,0.96189741,-0.020440492,0.032337008,1.353460661,131.8807215,73.25528735,57.59407605,-78782.51035,3039.416253,749.8309072
0.619,0.899442204,0.010366091,-0.015726495,1.276193913,131.9010892,73.24008999,57.56778057,-78782.94475,3038.980699,749.7234551
0.61925,0.898385458,0.027048756,-0.004622434,1.255250558,131.9214569,73.23191897,57.55776227,-78805.73501,3060.30421,754.9840138
0.6195,0.949800651,0.008663442,0.023837227,1.320370308,131.9418246,73.23495404,57.5692911,-78791.85933,3045.337012,751.291572
0.61975,0.934461602,0.007774801,0.00409827,1.313140462,131.9621922,73.22724211,57.5586982,-78803.08783,3054.896614,753.6499475
0.62,0.95255568,-0.004089841,0.012553489,1.341287356,131.9825599,73.20823989,57.5582201,-78805.35079,3055.743014,753.8587563
0.62025,0.932503362,-0.004142952,0.035497469,1.297496533,132.0029276,73.17538029,57.57479208,-78799.25642,3048.541015,752.0820069
0.6205,0.928372705,-0.006687526,0.020131687,1.303824626,132.0232953,73.13968227,57.58840694,-78801.64982,3049.847797,752.4043929
0.62075,0.917442217,-0.041869843,0.029329804,1.309233622,132.043663,73.12626191,57.58437766,-78802.65101,3049.234825,752.2531713
0.621,0.929157079,-0.019840575,0.016923076,1.316859519,132.0640306,73.16785788,57.55673534,-78791.04344,3036.515939,749.1153932
0.62125,0.917698103,0.023129119,-0.064430248,1.331351347,132.0843983,73.21663715,57.515369,-78784.4526,3028.736858,747.1962762
0.6215,0.978610129,0.043003512,-0.04424248,1.388956106,132.104766,73.19174197,57.53466946,-78787.09195,3030.563682,747.6469578
0.62175,0.922897646,-0.034381498,0.020682692,1.316589249,132.1251337,73.11247074,57.57809639,-78777.89495,3020.765632,745.2297567
0.622,0.93803957,-0.009293205,0.037558776,1.307860908,132.1455014,73.08244319,57.58192648,-78811.52062,3053.511681,753.3082813
0.62225,0.957231526,-0.030003895,-0.021715531,1.390338021,132.165869,73.08448028,57.56709955,-78788.22273,3029.663833,747.424963
0.6225,0.954044509,0.041393356,0.00779063,1.315088466,132.1862367,73.1166998,57.56488589,-78795.72747,3036.293661,749.0605566
0.62275,0.931400386,-0.004972592,-0.021295062,1.335922676,132.2066044,73.1071669,57.54453085,-78790.99649,3030.885651,747.7263883
