strain,normal_stress_GPa,,,,Lx_angstrom,Ly_angstrom,Lz_angstrom,,,
0.483125,14.18039264,0.10460105,-0.008863086,19.98688973,92.90752164,62.82807789,45.50822715,-134418.428,2354.373924,1161.695856
0.48375,14.32782014,0.004894831,0.130598086,20.16737724,92.94667357,62.81107354,45.50886881,-134433.8802,2372.211072,1170.497067
0.484375,14.52382236,-0.000151581,-0.012385092,20.54865679,92.9858255,62.80453254,45.49527486,-134401.7618,2343.028029,1156.097562
0.485,14.58085525,-0.153206993,-0.212229949,20.87897132,93.02497742,62.80805139,45.49686487,-134371.6669,2316.930651,1143.220586
0.485625,14.70376533,-0.1003047,-0.019065476,20.87890889,93.06412935,62.78714686,45.49801306,-134406.8302,2355.275307,1162.140617
0.48625,14.89478948,0.244594142,0.178310309,20.76553337,93.10328128,62.81647543,45.48568032,-134383.668,2335.979342,1152.619596
0.486875,14.61492302,-0.121228189,-0.16641954,20.87209339,93.1424332,62.79722681,45.45223916,-134385.3602,2341.990761,1155.585752
0.4875,14.58985613,-0.128057418,-0.034264344,20.74826923,93.18158513,62.76468662,45.47444652,-134389.4942,2350.144005,1159.608728
0.488125,14.72515045,0.12668095,0.22429108,20.57668005,93.22073706,62.77051782,45.4814269,-134390.7336,2355.187146,1162.097116
0.48875,14.24800727,-0.094167523,-0.133770156,20.31095931,93.25988898,62.77042381,45.44469266,-134364.1482,2332.812773,1151.057147
0.489375,14.6464634,-0.08779006,0.098047157,20.7072252,93.29904091,62.7428229,45.45880416,-134370.4031,2342.692854,1155.932179
0.49,14.53227185,0.346367484,0.278242025,20.1102434,93.33819283,62.78621831,45.44144628,-134364.6365,2340.8396,1155.017746
0.490625,14.20002967,-0.107978447,-0.255078737,20.33939266,93.37734476,62.75056068,45.39548684,-134368.1052,2348.160433,1158.629994
0.49125,14.12303784,-0.168535033,0.003719261,20.09064169,93.41649669,62.71422322,45.44211286,-134357.4737,2340.773825,1154.985291
0.491875,14.06148656,0.117199906,0.158049839,19.6913776,93.45564861,62.72853625,45.42996474,-134391.3998,2377.344324,1173.029918
0.4925,13.81785911,0.136693977,-0.188477113,19.58207011,93.49480054,62.74506217,45.39246005,-134377.7082,2366.625215,1167.740891
0.493125,13.92913041,0.059704164,0.267688026,19.46893037,93.53395247,62.70038042,45.43524481,-134380.8874,2372.251284,1170.516908
0.49375,13.4881931,-0.047070622,-0.080992364,19.16578485,93.57310439,62.71085688,45.38138176,-134381.4826,2375.094892,1171.920002
0.494375,13.27216881,-0.038685767,-0.170958102,18.91861534,93.61225632,62.71030872,45.35916667,-134393.4986,2388.958562,1178.760618
0.495,13.26000225,-0.020610919,0.254338091,18.59025506,93.65140825,62.67637658,45.39513402,-134385.7274,2382.810058,1175.726822
0.495625,13.00408557,0.255797285,-0.052232779,18.25051193,93.69056017,62.71780824,45.33657893,-134405.5524,2403.577252,1185.973776
0.49625,12.87284827,-0.2530676,-0.112102184,18.46397783,93.7297121,62.6809285,45.34431022,-134407.1113,2405.66952,1187.006144
0.496875,12.571938,-0.201302564,-0.054573518,17.96123596,93.76886403,62.67693222,45.36102718,-134401.3617,2400.299402,1184.356418
0.4975,12.2989254,0.260645178,0.009233848,17.20522934,93.80801595,62.71356265,45.34204371,-134447.1162,2445.0725,1206.448373
0.498125,11.76294942,0.023695597,0.08763754,16.55678339,93.84716788,62.67476676,45.36495038,-134475.798,2472.299474,1219.882715
0.49875,11.2656538,-0.107818144,-0.019706326,16.02257723,93.88631981,62.6449049,45.35393729,-134492.0868,2485.903055,1226.594998
0.499375,10.64577103,0.290932615,-0.069596555,14.90542727,93.92547173,62.68265635,45.32689318,-134509.5428,2499.12149,1233.117242
0.5,10.27088379,-0.242184192,-0.059661164,14.74035523,93.96462366,62.61793698,45.3426404,-134531.6153,2515.584043,1241.240199
0.500625,9.982638488,-0.026510351,0.048014792,14.10267217,94.00377559,62.62966162,45.35193236,-134559.0159,2536.949489,1251.782344
0.50125,9.92592907,0.236878385,0.10155088,13.79907328,94.04292751,62.66443049,45.31713778,-134580.5065,2551.975339,1259.196403
0.501875,9.889159825,0.012571883,-0.118970971,14.06154241,94.08207944,62.65832675,45.30270026,-134572.9533,2537.732071,1252.168486
0.5025,10.2110574,-0.211403914,0.000758311,14.59187857,94.12123137,62.63365541,45.33499796,-134598.1109,2555.518747,1260.944792
0.503125,10.52419479,0.010874794,-0.019948917,14.88992324,94.16038329,62.65714224,45.31525406,-134586.4732,2536.467317,1251.54443
0.50375,10.65693332,0.064665359,-0.123119386,15.11426281,94.19953522,62.66039768,45.29738423,-134576.0804,2519.273788,1243.060794
0.504375,10.88558549,-0.037328134,0.125541369,15.33346399,94.23868714,62.62069816,45.31656591,-134588.7114,2525.464689,1246.115511
0.505,11.368393,0.305702713,0.220935312,15.70528939,94.27783907,62.65997279,45.27866827,-134610.3853,2540.679606,1253.622859
0.505625,11.45285474,0.058443136,-0.220880182,16.31522983,94.316991,62.68064519,45.22102815,-134609.288,2533.454623,1250.057906
0.50625,11.49221609,-0.331364815,-0.154063248,16.59711793,94.35614292,62.61657438,45.23097175,-134614.3986,2532.648933,1249.660362
0.506875,11.87054452,0.119932064,0.296351644,16.49454326,94.39529485,62.64904436,45.25305059,-134581.7675,2494.391272,1230.783256
0.5075,11.88173615,0.176991481,-0.008686931,16.68585285,94.43444678,62.68182916,45.19956243,-134599.7778,2506.572611,1236.793776
0.508125,11.66413087,-0.169287293,-0.169257431,16.73495935,94.4735987,62.64730887,45.20976395,-134587.1979,2488.917951,1228.082608
0.50875,12.20688697,-0.010997852,0.11844362,17.1879006,94.51275063,62.65345674,45.25096452,-134588.7637,2485.728271,1226.508756
0.509375,12.27492407,0.03797829,-0.18697839,17.46689614,94.55190256,62.66471719,45.20851618,-134587.0866,2479.768575,1223.568121
0.51,12.65001769,0.113807579,0.205320387,17.66452461,94.59105448,62.62815535,45.2439327,-134593.0265,2481.466215,1224.405771
0.510625,12.72365781,-0.109781095,0.108476848,17.99687699,94.63020641,62.62946838,45.22396329,-134586.8239,2472.130532,1219.799355
0.51125,12.77362246,-0.059749644,-0.276524182,18.30433715,94.66935834,62.66534003,45.16059642,-134580.917,2463.298861,1215.44163
0.511875,13.16704192,-0.131184842,0.016648998,18.70287474,94.70851026,62.63094794,45.16953368,-134576.1258,2455.800531,1211.741802
0.5125,13.41563741,0.131407415,0.124320073,18.79175173,94.74766219,62.65243132,45.13602939,-134590.6333,2467.64425,1217.585733
0.513125,13.43969006,0.149891645,-0.022057145,18.91737154,94.78681412,62.68332217,45.09861554,-134566.7181,2441.720443,1204.7944
0.51375,13.55663345,-0.15342193,-0.108617331,19.3573424,94.82596604,62.64617794,45.11370417,-134557.3627,2430.940749,1199.475481
0.514375,13.71955311,0.084659976,0.076590221,19.28835951,94.86511797,62.66859754,45.13562618,-134551.1953,2423.690286,1195.897955
0.515,13.67421742,0.134387442,0.129843508,19.15142504,94.9042699,62.63930016,45.15453961,-134544.8416,2416.341835,1192.272081
0.515625,14.11424808,-0.149787473,0.124384239,19.98134557,94.94342182,62.62267235,45.13703844,-134557.0346,2428.340887,1198.192656
0.51625,14.35293225,0.078637455,-0.09884118,20.31356064,94.98257375,62.67134824,45.07162958,-134539.4028,2411.227397,1189.748513
0.516875,14.65750788,0.046606985,-0.039479285,20.72407459,95.02172568,62.65669353,45.08424854,-134555.8869,2427.825153,1197.938183
0.5175,14.86352896,-0.131438445,0.094268532,21.04830266,95.0608776,62.63158627,45.11222008,-134540.6967,2413.619072,1190.928614
0.518125,14.78042134,0.04088179,-0.090740102,20.93854801,95.10002953,62.65158778,45.0596502,-134521.0114,2395.009386,1181.746217
0.51875,14.74752955,-0.115852857,-0.085987555,20.99891089,95.13918145,62.63577823,45.04842576,-134507.0178,2382.299293,1175.4748
0.519375,14.79828659,-0.021163758,0.157806103,20.83247003,95.17833338,62.63678388,45.07005396,-134499.0967,2376.160258,1172.445675
0.52,14.51122976,-0.024796714,-0.116162681,20.62195488,95.21748531,62.65653637,45.04256627,-134502.515,2381.586358,1175.123023
0.520625,14.6102103,-0.026007825,-0.090831938,20.74472767,95.25663723,62.64995477,45.04961493,-134486.1466,2367.418249,1168.132191
0.52125,15.0180974,-0.073292165,0.188465181,21.15978609,95.29578916,62.62893192,45.0907831,-134496.3883,2379.638402,1174.161862
0.521875,15.02743028,-0.099930778,-0.08991713,21.38624196,95.33494109,62.62274015,45.04849212,-134502.9593,2388.497621,1178.53318
0.5225,15.57936571,0.00664457,0.038984829,22.00032107,95.37409301,62.64916117,45.01023495,-134469.1181,2357.706734,1163.340332
0.523125,15.81243998,0.02933785,-0.020542976,22.35603163,95.41324494,62.65434909,44.9762672,-134455.5477,2347.77623,1158.44042
0.52375,16.11387601,-0.130937938,-0.118649426,22.96495184,95.45239687,62.64741754,44.96930136,-134438.4965,2335.112331,1152.191795
0.524375,16.2642762,-0.07460848,-0.037410459,23.08041429,95.49154879,62.65358397,44.96321234,-134437.5356,2338.743689,1153.983581
0.525,16.48334033,0.043332974,-0.090799258,23.34510519,95.53070072,62.66260991,44.94379366,-134434.3484,2340.185622,1154.69506
0.525625,16.77621201,0.090056017,0.100014877,23.59074928,95.56985265,62.65856642,44.95965851,-134420.1499,2331.596328,1150.456928
0.52625,16.69684646,-0.101663736,0.000221417,23.68496598,95.60900457,62.63787709,44.96750399,-134413.124,2329.989779,1149.664224
0.526875,16.7468391,-0.06970994,-0.021135194,23.74791871,95.6481565,62.63678347,44.9477035,-134417.4414,2339.908218,1154.558184
0.5275,16.70989744,0.227587245,0.07346305,23.41924962,95.68730843,62.66455181,44.9448856,-134391.4641,2319.933518,1144.702261
0.528125,16.87366346,-0.34769585,-0.078517009,24.1665905,95.72646035,62.62513968,44.94458932,-134384.8056,2319.240658,1144.36039
0.52875,16.80651007,-0.078885918,-0.059450534,23.86582499,95.76561228,62.64376065,44.90156465,-134361.8973,2302.868877,1136.282221
0.529375,17.01772475,0.405227083,0.127407987,23.69251069,95.80476421,62.68230741,44.89536282,-134367.4307,2315.197185,1142.365258
0.53,17.22334174,-0.157776962,-0.01990832,24.48370821,95.84391613,62.61421567,44.90894159,-134361.2812,2316.147552,1142.834189
0.530625,17.30001595,0.079140122,0.04060424,24.38129081,95.88306806,62.64691865,44.89559871,-134365.6655,2327.588447,1148.479359
0.53125,17.03277095,-0.074572942,-0.12165344,24.2267973,95.92221999,62.64090678,44.88759641,-134341.5911,2310.570796,1140.082504
0.531875,17.09191092,-0.211888798,-0.00208669,24.32427298,95.96137191,62.62457406,44.90208947,-134316.9172,2293.313197,1131.567255
0.5325,17.33860706,0.037637331,0.009249356,24.48736404,96.00052384,62.67580623,44.88275271,-134309.2061,2293.242141,1131.532194
0.533125,17.24495328,-0.085720971,-0.0861998,24.50961316,96.03967577,62.65906449,44.86308866,-134283.3844,2275.618749,1122.836455
0.53375,17.47874972,0.106602576,0.126183107,24.55409228,96.07882769,62.66146208,44.87701901,-134296.1341,2296.433456,1133.106854
0.534375,17.58442994,0.005302187,0.070030405,24.81499775,96.11797962,62.65227329,44.87693032,-134267.597,2276.552527,1123.2972
0.535,17.59284295,-0.124231334,-0.079201426,25.02394655,96.15713154,62.64584279,44.84157165,-134264.6847,2282.33168,1126.148751
0.535625,17.86863635,-0.026855191,-0.065687978,25.33555042,96.19628347,62.65749089,44.81490516,-134251.0918,2277.781673,1123.903686
0.53625,18.14104554,-0.099442171,0.03688541,25.70008932,96.2354354,62.6595723,44.80686893,-134234.1529,2270.285768,1120.205054
0.536875,18.0395677,-0.187417956,-0.159230573,25.75694196,96.27458732,62.65000613,44.80780525,-134218.2928,2263.787902,1116.998875
0.5375,18.23313563,0.013511681,0.103319746,25.70317074,96.31373925,62.64948479,44.84048839,-134193.9843,2249.320465,1109.860348
0.538125,18.17905387,0.011103506,-0.013918382,25.71107322,96.35289118,62.64906934,44.80081926,-134206.5407,2271.614387,1120.860622
0.53875,18.18255008,0.025380826,-0.152196035,25.80459734,96.3920431,62.67768459,44.776436,-134204.4208,2279.465487,1124.734514
0.539375,18.38352594,0.035733119,0.119638469,25.88857136,96.43119503,62.66022817,44.80067256,-134182.3927,2267.879476,1119.017741
0.54,18.35624128,0.021257465,0.033340675,25.92104289,96.47034696,62.65408365,44.78953794,-134159.7487,2255.853847,1113.084051
0.540625,18.5305975,0.085005278,0.065312956,26.0999424,96.50949888,62.67360728,44.78553942,-134152.3936,2259.178152,1114.724331
0.54125,18.21095233,-0.128042667,-0.283270226,26.04571176,96.54865081,62.67533847,44.76111475,-134143.2831,2260.659484,1115.45525
0.541875,18.46719539,-0.178594647,-0.004346077,26.24678442,96.58780274,62.6595135,44.76466212,-134120.4818,2249.044291,1109.724078
0.5425,18.21869071,0.013953506,-0.027444807,25.77470915,96.62695466,62.66820504,44.75819019,-134109.3559,2248.488964,1109.450069
0.543125,18.39202751,-0.193367423,0.016729353,26.13642339,96.66610659,62.63292495,44.75417513,-134105.9909,2256.158356,1113.234302
0.54375,18.13330533,0.200472037,0.048379498,25.46908291,96.70525852,62.68201993,44.75512307,-134087.3915,2248.286157,1109.35
0.544375,17.7021104,-0.188593699,-0.2396525,25.33745758,96.74441044,62.64643006,44.74678556,-134100.485,2271.460791,1120.784834
0.545,17.7113342,-0.095720022,0.092123899,25.05120829,96.78356237,62.63881475,44.77931067,-134104.0723,2285.042555,1127.486352
0.545625,17.39813927,0.214682914,0.151885443,24.34560302,96.8227143,62.68366331,44.78571825,-134081.3808,2271.810863,1120.957567
0.54625,16.63604105,-0.153248556,-0.205272313,23.78051278,96.86186622,62.66637452,44.77641955,-134092.2853,2291.572909,1130.708561
0.546875,16.16561974,0.197625249,0.120282735,22.63704198,96.90101815,62.67345225,44.82838366,-134105.9291,2312.848305,1141.206273
0.5475,15.52917651,0.19229469,0.176214555,21.70100558,96.94017008,62.65018441,44.85747727,-134092.0325,2305.887419,1137.771631
0.548125,15.22196009,-0.304339021,-0.145354383,21.84595144,96.979322,62.61904307,44.82577831,-134100.7059,2320.984526,1145.22085
0.54875,14.98791016,0.262706452,0.070017664,20.9621628,97.01847393,62.68420696,44.82822621,-134080.3224,2306.093525,1137.873328
0.549375,14.77371415,0.120688869,0.067039093,20.76054719,97.05762585,62.6580149,44.85150479,-134094.1733,2325.13912,1147.270811
0.55,14.23860988,-0.259822745,-0.178388566,20.44654064,97.09677778,62.61986482,44.85351346,-134107.5929,2343.141958,1156.153776
0.550625,13.92579735,0.173710413,0.166051276,19.45380594,97.13592971,62.65447129,44.88538463,-134102.0775,2341.895657,1155.538826
0.55125,13.32683301,0.131439219,0.105550174,18.67943809,97.17508163,62.64925354,44.89273848,-134124.7094,2367.79733,1168.319237
0.551875,12.84289632,-0.161278126,-0.08650391,18.33803518,97.21423356,62.64738546,44.8764372,-134115.889,2361.725532,1165.323288
0.5525,12.03363556,0.101659028,-0.205781911,17.09590372,97.25338549,62.66026359,44.90056912,-134104.5144,2352.316586,1160.680724
0.553125,11.5693133,-0.097241663,0.140853944,16.33324455,97.29253741,62.61526527,44.99888289,-134100.0933,2348.761662,1158.926652
0.55375,11.02078383,-0.169367262,-0.002999539,15.7089452,97.33168934,62.60423968,45.01814061,-134121.4184,2370.918945,1169.859505
0.554375,10.78029342,0.175959336,-0.010958052,15.13069555,97.37084127,62.64333598,45.02054711,-134132.222,2382.059724,1175.356592
0.555,10.39564599,0.100673434,-0.056915694,14.67199169,97.40999319,62.63877082,45.04708904,-134139.7039,2389.413483,1178.985085
0.555625,9.900481126,0.030691054,0.001534688,13.97865325,97.44914512,62.62866633,45.10263278,-134138.6554,2387.984942,1178.280214
0.55625,9.616629915,0.031481784,0.029555398,13.55680885,97.48829705,62.60015957,45.16610799,-134132.9316,2381.385883,1175.024105
0.556875,9.038382653,0.086589381,-0.022979806,12.73793146,97.52744897,62.59256401,45.22604294,-134157.3698,2404.025269,1186.194837
0.5575,8.529256967,-0.192844581,-0.088139515,12.26154724,97.5666009,62.56305377,45.2832797,-134153.0327,2397.5679,1183.00864
0.558125,8.197516664,0.227660424,0.086352244,11.37231572,97.60575283,62.5967161,45.32330458,-134189.216,2430.603737,1199.309192
0.55875,7.662735782,0.180370308,0.061901409,10.66641979,97.64490475,62.59466944,45.36159958,-134207.9287,2444.728549,1206.278661
0.559375,6.810180432,-0.152355365,-0.025917236,9.758336059,97.68405668,62.570689,45.40649584,-134226.2981,2458.258471,1212.954599
0.56,6.38775988,0.196875969,0.092071726,8.830272751,97.72320861,62.60663234,45.4266676,-134255.7534,2481.128556,1224.239163
0.560625,5.61471242,-0.192493106,-0.120488626,8.162190374,97.76236053,62.56842105,45.45958302,-134277.857,2495.982561,1231.568431
0.56125,4.770722612,0.005858559,-0.020377268,6.757163297,97.80151246,62.58872083,45.53882049,-134264.0011,2474.269426,1220.854729
0.561875,4.149362634,0.113014254,0.166030096,5.67114248,97.84066439,62.6027274,45.60645542,-134279.4748,2480.802169,1224.078117
0.5625,3.273121247,-0.047834455,-0.068613939,4.711302645,97.87981631,62.57015169,45.65553321,-134294.6559,2486.351195,1226.816119
0.563125,2.67271086,-0.020394761,0.075930481,3.742374217,97.91896824,62.55615946,45.72191463,-134301.7443,2483.453044,1225.386113
0.56375,2.168931711,-0.097085581,-0.121155571,3.221787314,97.95812016,62.55504758,45.73708289,-134303.5639,2474.985623,1221.208115
0.564375,1.706177231,0.095976154,-0.004422726,2.351378246,97.99727209,62.56981892,45.77987386,-134304.9236,2465.739954,1216.646115
0.565,1.292919056,-0.145465518,-0.131515833,2.02439115,98.03642402,62.5492382,45.8204736,-134300.2675,2450.196399,1208.976609
0.565625,1.208923375,0.015238043,0.066651063,1.652971266,98.07557594,62.56896514,45.84228722,-134334.9783,2473.711434,1220.579404
0.56625,0.82737095,0.243184161,0.12925084,0.917402144,98.11472787,62.6031232,45.86456753,-134339.788,2467.301933,1217.416827
0.566875,0.488919995,-0.222422217,-0.045591377,0.907182063,98.1538798,62.56471157,45.89503175,-134378.8147,2494.731263,1230.951015
0.5675,0.12454994,-0.048925064,0.032658159,0.212587626,98.19303172,62.57218433,45.90642441,-134367.8262,2472.520829,1219.991936
0.568125,0.090897283,0.20708418,0.027352918,0.223250102,98.23218365,62.60636175,45.89892384,-134388.929,2481.644826,1224.493901
0.56875,-0.015455988,-0.328199419,-0.125619454,0.38856542,98.27133558,62.53489973,45.89647205,-134409.8978,2490.66611,1228.945186
0.569375,0.329439739,-0.004008732,0.07626628,0.426296564,98.3104875,62.57726551,45.88534851,-134395.3524,2464.582501,1216.075004
0.57,0.62420375,0.17298453,0.075191103,0.717340383,98.34963943,62.60239933,45.85019841,-134437.9557,2495.529913,1231.345084
0.570625,0.973662845,-0.044297192,0.089291203,1.3550652,98.38879136,62.59171355,45.85231222,-134441.295,2487.323174,1227.295713
0.57125,0.972338419,0.050896911,-0.016144639,1.35301433,98.42794328,62.60905639,45.83859323,-134437.2151,2472.312812,1219.889296
0.571875,1.154328873,-0.109472602,-0.019901707,1.727435836,98.46709521,62.59806161,45.83876481,-134453.9341,2477.800147,1222.596859
0.5725,1.310808341,-0.03217036,0.011794291,1.868946811,98.50624714,62.59250202,45.8248125,-134460.6214,2473.262191,1220.357739
0.573125,1.35956237,0.199227591,0.070419367,1.739211901,98.54539906,62.60610122,45.81946293,-134473.4178,2475.312553,1221.369429
0.57375,1.538821998,-0.196860044,-0.098903716,2.388374574,98.58455099,62.57707553,45.79901438,-134451.9918,2443.719869,1205.780958
0.574375,1.683173144,-0.018532537,-0.143324169,2.499493471,98.62370292,62.61045609,45.75464909,-134469.8076,2451.669281,1209.703359
0.575,2.086630069,0.123389991,0.142441379,2.763067901,98.66285484,62.60798735,45.74477965,-134469.4025,2441.225208,1204.550041
0.575625,2.415281941,0.03152961,0.108345603,3.318151765,98.70200677,62.60643382,45.72429451,-134473.6027,2436.23631,1202.088418
0.57625,2.22677982,-0.158465355,-0.281976532,3.463886256,98.7411587,62.60448321,45.69154353,-134484.8825,2439.022846,1203.463351
0.576875,2.428833775,0.286504004,0.240434186,3.062807867,98.78031062,62.62192178,45.73201457,-134486.8952,2432.456376,1200.223322
0.5775,2.092144833,0.152140015,0.089873373,2.788653228,98.81946255,62.61569158,45.72487369,-134497.1519,2434.038113,1201.003783
0.578125,2.037375763,-0.257952173,-0.133624489,3.161839624,98.85861447,62.58781676,45.72202639,-134499.9716,2428.500502,1198.271414
0.57875,2.260853285,0.181765313,0.157484382,2.957593127,98.8977664,62.62868942,45.74160278,-134479.106,2399.452938,1183.938756
0.579375,1.735961057,-0.060316915,-0.238658462,2.675358388,98.93691833,62.61454727,45.72601924,-134497.605,2409.945432,1189.115966
0.58,1.965048658,-0.054703279,0.06086331,2.778250414,98.97607025,62.58698315,45.78005621,-134526.2524,2429.955845,1198.989509
0.580625,1.848697554,0.13259683,0.048429963,2.488583765,99.01522218,62.61555211,45.76347931,-134517.1327,2412.88722,1190.567504
0.58125,1.760312154,0.089792859,-0.029907253,2.451499206,99.05437411,62.62627626,45.7485656,-134522.4709,2409.903014,1189.095036
0.581875,1.5183031,-0.063229954,0.074542577,2.145850069,99.09352603,62.58901662,45.79854562,-134535.1098,2414.699167,1191.461555
0.5825,1.294179272,-0.094217939,-0.097762356,1.96600124,99.13267796,62.60643518,45.79216039,-134539.3469,2410.53419,1189.406471
0.583125,0.99498366,0.123822998,-0.04853493,1.370240564,99.17182989,62.62120307,45.80593246,-134544.2726,2406.632909,1187.481499
0.58375,0.918726706,-0.029839464,0.148801772,1.234696268,99.21098181,62.5749268,45.87044805,-134551.9445,2405.409387,1186.877789
0.584375,0.619036017,-0.151520915,-0.085576052,1.046224106,99.25013374,62.57232762,45.85700437,-134570.0501,2414.483636,1191.355208
0.585,0.610555117,0.230207217,0.0260722,0.726605746,99.28928567,62.60605249,45.85782808,-134571.6921,2407.346372,1187.833537
0.585625,0.623690415,-0.085938614,-0.048011825,0.977852596,99.32843759,62.57521015,45.87042833,-134574.9817,2401.638984,1185.017396
0.58625,0.617649479,-0.112581131,-0.019097576,0.973356425,99.36758952,62.5663522,45.872225,-134578.0748,2396.736876,1182.598596
0.586875,0.679597211,0.270491008,0.086962148,0.743146719,99.40674145,62.60927477,45.86908512,-134577.395,2387.743945,1178.161301
0.5875,0.456620356,-0.23343114,-0.200616775,0.953524251,99.44589337,62.56317306,45.86530411,-134588.9008,2390.783621,1179.661139
0.588125,0.580589524,0.058007308,0.081584012,0.722948499,99.4850453,62.57568587,45.87876113,-134582.5156,2376.363586,1172.546001
0.58875,0.994560875,0.104239181,0.045529168,1.302605375,99.52419723,62.60343822,45.86528903,-134584.1771,2370.69073,1169.746899
0.589375,0.98911008,-0.298433477,-0.117570978,1.707402301,99.56334915,62.56988186,45.85227955,-134594.873,2374.139391,1171.448538
0.59,1.191902196,0.108876292,-0.012300749,1.624110131,99.60250108,62.58106041,45.84156156,-134577.2503,2350.028096,1159.551536
0.590625,1.708074042,0.047960309,0.185661308,2.256696637,99.64165301,62.57768259,45.82523628,-134592.3967,2358.799308,1163.87943
0.59125,1.623304269,0.053007023,-0.064791767,2.308544612,99.68080493,62.58318412,45.78238264,-134591.795,2352.631256,1160.835988
0.591875,2.099006701,-0.19796859,-0.028536895,3.135481517,99.71995686,62.57109583,45.77891579,-134589.1944,2344.738312,1156.94145
0.5925,2.407531197,0.202016461,0.078789784,3.20975336,99.75910878,62.60302632,45.76619134,-134610.498,2360.730005,1164.832075
0.593125,2.452836416,-0.06172003,-0.018089122,3.525673098,99.79826071,62.58068555,45.75132708,-134592.1717,2337.94255,1153.588283
0.59375,2.686555317,-0.229548143,-0.04532306,4.000094716,99.83741264,62.55503262,45.74114302,-134594.9062,2336.072135,1152.665382
0.594375,3.11947318,0.166569542,0.078882673,4.239400844,99.87656456,62.61312058,45.7063654,-134604.0121,2340.819637,1155.007896
0.595,3.137946926,0.038111737,-0.098118182,4.483263785,99.91571649,62.61369442,45.68131816,-134608.0045,2340.79597,1154.996218
0.595625,3.260887042,-0.211076085,0.048081031,4.73749014,99.95486842,62.56752826,45.71963335,-134601.8478,2330.789251,1150.0587
0.59625,3.287922813,0.293144121,0.195419178,4.306022331,99.99402034,62.60791366,45.70731839,-134622.6078,2347.919331,1158.511029
0.596875,3.024873178,-0.057893161,-0.136836384,4.416569674,100.0331723,62.58127948,45.67701953,-134622.3838,2344.227729,1156.689518
0.5975,3.386996396,0.149846442,0.290358391,4.481969475,100.0723242,62.60752461,45.71592616,-134624.0524,2341.765027,1155.474371
0.598125,2.804532361,-0.098863692,-0.307449598,4.26117923,100.1114761,62.60498526,45.67431453,-134630.0618,2344.026796,1156.590373
0.59875,2.879213884,-0.052499343,0.144856851,4.013801228,100.1506281,62.58628585,45.72483824,-134619.2337,2329.551232,1149.447836
0.599375,2.566664047,0.345149761,0.245301574,3.214625813,100.18978,62.62814097,45.73910683,-134627.5382,2333.998553,1151.642235
0.6,2.089728301,-0.553851194,-0.384960478,3.625068438,100.2289319,62.56423522,45.71852438,-134628.8396,2331.670714,1150.493632
0.600625,2.096120867,0.041119894,0.071762051,2.88478709,100.2680838,62.60115684,45.7590564,-134621.4393,2319.794571,1144.633702
0.60125,1.8400888,0.419848855,0.259339569,2.131106019,100.3072358,62.62627389,45.7820554,-134628.6408,2322.722914,1146.078605
0.601875,1.098126138,-0.324252309,-0.310692998,2.002027887,100.3463877,62.55948524,45.77820812,-134652.3478,2342.063302,1155.621546
0.6025,1.10396089,-0.055863739,0.025295816,1.585969227,100.3855396,62.57950259,45.81595732,-134628.744,2314.137562,1141.842419
0.603125,1.022753216,0.457917918,0.307086812,0.924103533,100.4246915,62.62101181,45.83791643,-134631.1147,2312.177551,1140.875309
0.60375,0.670951189,-0.0973448,-0.137692152,1.116158899,100.4638435,62.59771949,45.83320027,-134666.4231,2342.80131,1155.985694
0.604375,0.52919215,0.036178783,0.093486083,0.660443853,100.5029954,62.60461626,45.87721654,-134658.1031,2329.937195,1149.638278
0.605,0.366177221,0.104530291,0.087789677,0.382412067,100.5421473,62.61791494,45.87726793,-134647.1079,2314.301157,1141.92314
0.605625,0.050466353,-0.012312573,-0.043499475,0.11723222,100.5812992,62.60303908,45.88500958,-134654.3673,2316.494103,1143.005184
0.60625,-0.170730091,-0.170374304,-0.013785434,0.221702111,100.6204512,62.58114146,45.89486521,-134663.4493,2320.463373,1144.963702
0.606875,-0.423365479,0.146629929,-0.016641335,0.719010988,100.6596031,62.60118479,45.89545923,-134674.0798,2325.750595,1147.572525
0.6075,-0.27157784,-0.117330776,0.062484799,0.409540773,100.698755,62.57564982,45.92083831,-134675.0132,2321.566915,1145.508212
0.608125,-0.424446087,0.009644469,-0.019900922,0.594108013,100.7379069,62.59933695,45.90559451,-134663.8456,2305.665698,1137.662229
0.60875,-0.125880938,0.055947198,0.079597849,0.27539491,100.7770589,62.60986052,45.89952971,-134659.4164,2296.14595,1132.964993
0.609375,-0.269011317,-0.004973987,-0.030176393,0.356921551,100.8162108,62.61182349,45.88616818,-134696.5988,2328.319294,1148.839973
0.61,-0.135662909,0.086818669,0.008261963,0.27637579,100.8553627,62.61951148,45.88730672,-134693.6217,2320.612802,1145.037434
0.610625,0.081761113,0.123516486,0.138530535,0.072053453,100.8945147,62.62547265,45.89946166,-134694.0842,2316.926966,1143.218767
0.61125,-0.0283692,-0.040517165,-0.041337561,0.017788324,100.9336666,62.60645594,45.89468968,-134683.1144,2301.643359,1135.677526
0.611875,0.247499354,0.021795689,0.054539385,0.298743776,100.9728185,62.59131575,45.89141666,-134696.5942,2310.80058,1140.195884
0.6125,0.381508001,-0.130401105,0.001494017,0.651043688,101.0119704,62.58913843,45.89182816,-134686.0712,2296.196396,1132.989884
